%time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43816.34028,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43816.34375,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43816.34722,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43816.35069,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43816.35417,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43816.35764,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43816.36111,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43816.36458,  4.9,  4.3, 92.0, 91.2, 18.4, 18.6
43816.36806,  4.9,  4.3, 91.9, 90.9, 18.4, 18.6
43816.37153,  4.9,  4.3, 92.0, 91.0, 18.4, 18.6
43816.37500,  4.9,  4.3, 91.8, 91.1, 18.4, 18.7
43816.37847,  4.9,  4.3, 91.9, 91.0, 18.4, 18.7
43816.38194,  4.9,  4.3, 92.1, 90.9, 18.4, 18.7
43816.38542,  4.9,  4.3, 92.0, 90.8, 18.4, 18.7
43816.38889,  4.9,  4.3, 92.1, 90.9, 18.4, 18.8
43816.39236,  4.9,  4.3, 91.9, 91.0, 18.4, 18.8
43816.39583,  4.9,  4.3, 91.9, 91.0, 18.4, 18.8
43816.39931,  4.9,  4.3, 92.0, 90.9, 18.4, 18.8
43816.40278,  4.9,  4.3, 92.0, 90.9, 18.4, 18.8
43816.40625,  4.9,  4.3, 92.0, 91.0, 18.4, 18.8
43816.40972,  4.9,  4.3, 92.1, 90.9, 18.4, 18.8
43816.41319,  4.9,  4.3, 92.0, 91.2, 18.5, 18.8
43816.41667,  4.9,  4.3, 91.9, 90.9, 18.5, 18.9
43816.42014,  4.9,  4.3, 91.9, 90.9, 18.6, 18.9
43816.42361,  4.9,  4.3, 92.0, 90.9, 18.6, 18.9
43816.42708,  4.9,  4.3, 92.0, 91.1, 18.6, 18.9
43816.43056,  4.9,  4.3, 92.1, 90.9, 18.6, 19.0
43816.43403,  4.9,  4.3, 91.9, 90.9, 18.7, 19.1
43816.43750,  4.9,  4.3, 92.0, 91.0, 18.7, 19.1
43816.44097,  4.9,  4.3, 92.2, 91.1, 18.8, 19.1
43816.44444,  4.9,  4.3, 92.1, 91.1, 18.9, 19.2
43816.44792,  4.9,  4.3, 92.0, 91.2, 18.9, 19.3
43816.45139,  4.9,  4.3, 92.1, 91.2, 18.9, 19.4
43816.45486,  4.8,  4.3, 92.2, 91.1, 19.1, 19.4
43816.45833,  4.8,  4.3, 92.0, 91.2, 19.1, 19.6
43816.46181,  4.8,  4.3, 92.0, 91.2, 19.1, 19.6
43816.46528,  4.8,  4.2, 92.0, 91.2, 19.3, 19.7
43816.46875,  4.8,  4.2, 92.2, 91.2, 19.4, 19.8
43816.47222,  4.8,  4.2, 92.3, 91.3, 19.4, 19.8
43816.47569,  4.8,  4.3, 92.1, 91.3, 19.4, 19.9
43816.47917,  4.8,  4.2, 92.2, 91.3, 19.4, 19.9
43816.48264,  4.9,  4.2, 92.0, 91.3, 19.4, 19.9
43816.48611,  4.9,  4.2, 92.2, 91.3, 19.5, 20.0
43816.48958,  4.9,  4.2, 92.1, 91.3, 19.6, 20.1
43816.49306,  4.9,  4.2, 92.1, 91.3, 19.6, 20.1
43816.49653,  4.8,  4.2, 92.3, 91.3, 19.6, 20.1
43816.50000,  4.8,  4.2, 92.3, 91.3, 19.6, 20.1
43816.50347,  4.8,  4.2, 92.2, 91.3, 19.7, 20.1
43816.50694,  4.8,  4.2, 92.1, 91.3, 19.7, 20.3
43816.51042,  4.8,  4.2, 92.3, 91.3, 19.8, 20.3
43816.51389,  4.8,  4.3, 92.3, 91.2, 19.8, 20.3
43816.51736,  4.8,  4.2, 92.4, 91.3, 19.9, 20.4
43816.52083,  4.8,  4.2, 92.3, 91.3, 19.9, 20.4
43816.52431,  4.8,  4.2, 92.1, 91.3, 19.9, 20.4
43816.52778,  4.8,  4.2, 92.2, 91.4, 20.0, 20.4
43816.53125,  4.8,  4.2, 92.3, 91.3, 20.0, 20.6
43816.53472,  4.8,  4.2, 92.5, 91.3, 20.1, 20.6
43816.53819,  4.8,  4.2, 92.5, 91.3, 20.1, 20.6
43816.54167,  4.8,  4.2, 92.1, 91.4, 20.1, 20.7
43816.54514,  4.8,  4.2, 92.2, 91.4, 20.3, 20.8
43816.54861,  4.8,  4.2, 92.3, 91.5, 20.4, 21.0
43816.55208,  4.8,  4.2, 92.4, 91.4, 20.4, 21.0
43816.55556,  4.8,  4.2, 92.3, 91.4, 20.6, 21.1
43816.55903,  4.8,  4.2, 92.2, 91.5, 20.6, 21.2
43816.56250,  4.8,  4.2, 92.5, 91.5, 20.6, 21.2
43816.56597,  4.8,  4.2, 92.5, 91.5, 20.7, 21.3
43816.56944,  4.8,  4.2, 92.4, 91.4, 20.8, 21.4
43816.57292,  4.8,  4.2, 92.3, 91.4, 20.8, 21.4
43816.57639,  4.8,  4.2, 92.5, 91.4, 20.9, 21.4
43816.57986,  4.8,  4.2, 92.4, 91.5, 20.9, 21.5
43816.58333,  4.8,  4.2, 92.5, 91.6, 21.0, 21.5
43816.58681,  4.8,  4.2, 92.6, 91.5, 21.1, 21.6
43816.59028,  4.8,  4.2, 92.4, 91.6, 21.1, 21.6
43816.59375,  4.8,  4.2, 92.3, 91.6, 21.1, 21.6
43816.59722,  4.8,  4.2, 92.5, 91.6, 21.2, 21.7
43816.60069,  4.8,  4.2, 92.5, 91.6, 21.3, 21.7
43816.60417,  4.8,  4.2, 92.4, 91.6, 21.3, 21.8
43816.60764,  4.8,  4.2, 92.5, 91.5, 21.3, 21.8
43816.61111,  4.8,  4.2, 92.3, 91.6, 21.3, 21.8
43816.61458,  4.8,  4.2, 92.3, 91.3, 21.4, 21.8
43816.61806,  4.8,  4.2, 92.5, 91.6, 21.4, 21.8
43816.62153,  4.8,  4.2, 92.3, 91.6, 21.3, 21.8
43816.62500,  4.8,  4.2, 92.3, 91.4, 21.3, 21.8
43816.62847,  4.8,  4.2, 92.4, 91.5, 21.3, 21.7
43816.63194,  4.8,  4.2, 92.5, 91.5, 21.4, 21.7
43816.63542,  4.8,  4.2, 92.3, 91.5, 21.3, 21.7
43816.63889,  4.8,  4.2, 92.5, 91.3, 21.3, 21.6
43816.64236,  4.8,  4.3, 92.3, 91.6, 21.3, 21.6
43816.64583,  4.8,  4.2, 92.5, 91.3, 21.3, 21.6
43816.64931,  4.8,  4.3, 92.6, 91.5, 21.3, 21.6
43816.65278,  4.8,  4.3, 92.5, 91.6, 21.3, 21.7
43816.65625,  4.8,  4.3, 92.5, 91.4, 21.4, 21.8
43816.65972,  4.8,  4.2, 92.5, 91.3, 21.4, 21.8
43816.66319,  4.8,  4.2, 92.3, 91.4, 21.4, 21.8
43816.66667,  4.8,  4.2, 92.5, 91.5, 21.4, 21.8
43816.67014,  4.8,  4.2, 92.3, 91.6, 21.4, 21.9
43816.67361,  4.8,  4.2, 92.6, 91.3, 21.4, 21.9
43816.67708,  4.8,  4.2, 92.5, 91.5, 21.4, 21.9
43816.68056,  4.8,  4.3, 92.3, 91.6, 21.4, 21.8
43816.68403,  4.8,  4.2, 92.6, 91.4, 21.4, 21.8
43816.68750,  4.8,  4.2, 92.6, 91.5, 21.4, 21.8
43816.69097,  4.8,  4.2, 92.4, 91.4, 21.4, 21.8
43816.69444,  4.8,  4.2, 92.3, 91.3, 21.4, 21.8
43816.69792,  4.8,  4.3, 92.3, 91.4, 21.4, 21.8
43816.70139,  4.8,  4.3, 92.2, 91.5, 21.4, 21.8
43816.70486,  4.8,  4.3, 92.2, 91.5, 21.4, 21.8
43816.70833,  4.8,  4.3, 92.4, 91.6, 21.4, 21.7
43816.71181,  4.8,  4.3, 92.5, 91.5, 21.4, 21.7
43816.71528,  4.8,  4.3, 92.5, 91.3, 21.4, 21.7
43816.71875,  4.8,  4.3, 92.2, 91.3, 21.4, 21.7
43816.72222,  4.8,  4.3, 92.3, 91.4, 21.4, 21.7
43816.72569,  4.8,  4.3, 92.7, 91.4, 21.4, 21.7
43816.72917,  4.8,  4.3, 92.2, 91.6, 21.4, 21.7
43816.73264,  4.8,  4.3, 92.5, 91.3, 21.4, 21.7
43816.73611,  4.8,  4.3, 92.2, 91.5, 21.4, 21.8
43816.73958,  4.8,  4.3, 92.3, 91.6, 21.4, 21.7
43816.74306,  4.8,  4.3, 92.6, 91.3, 21.4, 21.8
43816.74653,  4.8,  4.3, 92.5, 91.4, 21.4, 21.8
43816.75000,  4.8,  4.3, 92.4, 91.5, 21.4, 21.8
43816.75347,  4.8,  4.3, 92.4, 91.6, 21.4, 21.8
43816.75694,  4.8,  4.3, 92.5, 91.3, 21.4, 21.8
43816.76042,  4.8,  4.3, 92.3, 91.3, 21.4, 21.8
43816.76389,  4.8,  4.3, 92.3, 91.5, 21.4, 21.6
43816.76736,  4.8,  4.3, 92.5, 91.3, 21.4, 21.6
43816.77083,  4.8,  4.3, 92.3, 91.6, 21.3, 21.6
43816.77431,  4.8,  4.3, 92.3, 91.3, 21.2, 21.4
43816.77778,  4.8,  4.3, 92.4, 91.3, 21.1, 21.4
43816.78125,  4.8,  4.3, 92.3, 91.3, 21.1, 21.3
43816.78472,  4.9,  4.3, 92.5, 91.2, 21.0, 21.1
43816.78819,  4.9,  4.3, 92.2, 91.4, 20.9, 21.1
43816.79167,  4.9,  4.3, 92.3, 91.3, 20.9, 21.0
43816.79514,  4.9,  4.3, 92.2, 91.2, 20.8, 20.9
43816.79861,  4.9,  4.3, 92.2, 91.2, 20.6, 20.8
43816.80208,  4.9,  4.3, 92.1, 91.2, 20.6, 20.7
43816.80556,  4.9,  4.3, 92.2, 91.1, 20.5, 20.6
43816.80903,  4.9,  4.3, 92.1, 91.2, 20.4, 20.4
43816.81250,  4.9,  4.3, 92.0, 91.2, 20.3, 20.3
43816.81597,  4.9,  4.3, 92.0, 91.2, 20.3, 20.2
43816.81944,  4.9,  4.4, 92.2, 91.2, 20.1, 20.1
43816.82292,  4.9,  4.4, 92.1, 91.0, 20.0, 19.9
43816.82639,  4.9,  4.4, 92.1, 91.0, 19.9, 19.9
43816.82986,  4.9,  4.4, 91.9, 91.0, 19.8, 19.8
43816.83333,  4.9,  4.4, 92.1, 91.1, 19.8, 19.7
43816.83681,  4.9,  4.4, 92.0, 91.0, 19.6, 19.6
43816.84028,  4.9,  4.4, 92.0, 90.9, 19.6, 19.5
43816.84375,  4.9,  4.4, 91.9, 90.9, 19.5, 19.4
43816.84722,  4.9,  4.4, 91.9, 90.8, 19.4, 19.3
43816.85069,  4.9,  4.4, 91.9, 90.9, 19.4, 19.1
43816.85417,  4.9,  4.4, 92.0, 90.9, 19.3, 19.1
43816.85764,  4.9,  4.4, 91.9, 90.8, 19.1, 18.9
43816.86111,  4.9,  4.4, 91.9, 90.7, 19.1, 18.8
43816.86458,  4.9,  4.4, 91.7, 90.8, 19.0, 18.8
43816.86806,  4.9,  4.4, 91.9, 90.9, 18.9, 18.6
43816.87153,  4.9,  4.4, 91.9, 90.9, 18.9, 18.6
43816.87500,  4.9,  4.4, 92.0, 90.6, 18.8, 18.4
43816.87847,  4.9,  4.4, 91.9, 90.6, 18.6, 18.3
43816.88194,  5.0,  4.4, 91.8, 90.7, 18.6, 18.3
43816.88542,  5.0,  4.4, 91.9, 90.6, 18.4, 18.1
43816.88889,  5.0,  4.4, 91.6, 90.6, 18.4, 18.1
43816.89236,  5.0,  4.4, 91.7, 90.6, 18.4, 18.1
43816.89583,  5.0,  4.4, 91.6, 90.7, 18.3, 17.9
43816.89931,  5.0,  4.4, 91.9, 90.6, 18.2, 17.9
43816.90278,  5.0,  4.4, 91.8, 90.7, 18.1, 17.9
43816.90625,  5.0,  4.4, 91.8, 90.6, 18.1, 17.9
43816.90972,  5.0,  4.4, 91.6, 90.7, 18.0, 17.8
43816.91319,  5.0,  4.4, 91.9, 90.6, 18.0, 17.7
43816.91667,  5.0,  4.4, 91.8, 90.7, 18.0, 17.7
43816.92014,  5.0,  4.4, 91.7, 90.7, 17.9, 17.6
43816.92361,  5.0,  4.4, 91.6, 90.7, 17.8, 17.6
43816.92708,  5.0,  4.4, 91.6, 90.5, 17.7, 17.5
43816.93056,  5.0,  4.4, 91.7, 90.7, 17.7, 17.5
43816.93403,  5.0,  4.4, 91.6, 90.5, 17.6, 17.4
43816.93750,  5.0,  4.4, 91.7, 90.5, 17.6, 17.4
43816.94097,  5.0,  4.4, 91.6, 90.5, 17.5, 17.3
43816.94444,  5.0,  4.4, 91.6, 90.5, 17.4, 17.2
43816.94792,  5.0,  4.4, 91.6, 90.6, 17.4, 17.2
43816.95139,  5.0,  4.4, 91.7, 90.6, 17.4, 17.1
43816.95486,  5.0,  4.4, 91.6, 90.3, 17.3, 17.1
43816.95833,  5.0,  4.4, 91.6, 90.3, 17.3, 17.1
43816.96181,  5.0,  4.4, 91.5, 90.6, 17.3, 17.1
43816.96528,  5.0,  4.4, 91.6, 90.3, 17.1, 17.0
43816.96875,  5.0,  4.4, 91.7, 90.3, 17.1, 17.0
43816.97222,  5.0,  4.4, 91.6, 90.4, 17.1, 16.9
43816.97569,  5.0,  4.4, 91.5, 90.5, 17.1, 16.9
43816.97917,  5.0,  4.4, 91.7, 90.3, 17.1, 16.9
43816.98264,  5.0,  4.4, 91.5, 90.4, 16.9, 16.8
43816.98611,  5.0,  4.4, 91.4, 90.5, 16.9, 16.8
43816.98958,  5.0,  4.4, 91.5, 90.5, 16.9, 16.8
43816.99306,  5.0,  4.4, 91.6, 90.3, 16.9, 16.7
43816.99653,  5.0,  4.4, 91.4, 90.3, 16.9, 16.7
43817.00000,  5.0,  4.4, 91.6, 90.3, 16.8, 16.6
43817.00347,  5.0,  4.4, 91.5, 90.3, 16.7, 16.6
43817.00694,  5.0,  4.4, 91.5, 90.3, 16.7, 16.6
43817.01042,  5.0,  4.4, 91.4, 90.3, 16.8, 16.6
43817.01389,  5.0,  4.4, 91.4, 90.5, 16.8, 16.6
43817.01736,  5.0,  4.4, 91.5, 90.4, 16.8, 16.6
43817.02083,  5.0,  4.4, 91.6, 90.6, 16.8, 16.8
43817.02431,  5.0,  4.4, 91.6, 90.5, 16.8, 16.9
43817.02778,  5.0,  4.4, 91.6, 90.6, 16.9, 16.9
43817.03125,  5.0,  4.4, 91.7, 90.6, 16.9, 16.9
43817.03472,  5.0,  4.4, 91.6, 90.6, 16.9, 16.9
43817.03819,  5.0,  4.4, 91.6, 90.6, 16.9, 17.1
43817.04167,  5.0,  4.4, 91.6, 90.6, 16.9, 17.1
43817.04514,  4.9,  4.4, 91.7, 90.6, 16.9, 17.1
43817.04861,  4.9,  4.3, 91.6, 90.7, 16.9, 17.1
43817.05208,  4.9,  4.3, 91.7, 90.7, 17.0, 17.2
43817.05556,  4.9,  4.3, 91.7, 90.6, 17.1, 17.2
43817.05903,  5.0,  4.3, 91.7, 90.6, 17.1, 17.3
43817.06250,  5.0,  4.3, 91.7, 90.7, 17.1, 17.3
43817.06597,  5.0,  4.3, 91.8, 90.6, 17.1, 17.3
43817.06944,  5.0,  4.3, 91.7, 90.5, 17.1, 17.3
43817.07292,  5.0,  4.3, 91.7, 90.6, 17.1, 17.4
43817.07639,  5.0,  4.3, 91.7, 90.6, 17.1, 17.4
43817.07986,  4.9,  4.3, 91.9, 90.6, 17.2, 17.4
43817.08333,  4.9,  4.3, 91.7, 90.8, 17.2, 17.4
43817.08681,  4.9,  4.3, 91.7, 90.8, 17.2, 17.4
43817.09028,  4.9,  4.3, 91.9, 90.5, 17.2, 17.5
43817.09375,  4.9,  4.3, 92.0, 90.8, 17.2, 17.5
43817.09722,  4.9,  4.3, 91.7, 90.8, 17.2, 17.6
43817.10069,  4.9,  4.3, 91.9, 90.6, 17.3, 17.6
43817.10417,  4.9,  4.3, 91.9, 90.8, 17.3, 17.6
43817.10764,  4.9,  4.3, 91.9, 90.8, 17.3, 17.6
43817.11111,  4.9,  4.3, 91.9, 90.8, 17.3, 17.6
43817.11458,  4.9,  4.3, 91.7, 90.8, 17.3, 17.6
43817.11806,  4.9,  4.3, 91.8, 90.8, 17.3, 17.6
43817.12153,  4.9,  4.3, 91.9, 90.8, 17.4, 17.6
43817.12500,  4.9,  4.3, 91.9, 90.8, 17.4, 17.6
43817.12847,  4.9,  4.3, 91.8, 90.8, 17.4, 17.7
43817.13194,  4.9,  4.3, 91.7, 90.8, 17.4, 17.7
43817.13542,  4.9,  4.3, 91.7, 90.9, 17.4, 17.7
43817.13889,  4.9,  4.3, 91.7, 90.8, 17.4, 17.7
43817.14236,  4.9,  4.3, 91.6, 90.8, 17.4, 17.8
43817.14583,  4.9,  4.3, 91.9, 90.9, 17.4, 17.8
43817.14931,  4.9,  4.3, 91.9, 90.8, 17.4, 17.8
43817.15278,  4.9,  4.3, 91.9, 90.9, 17.4, 17.8
43817.15625,  4.9,  4.3, 91.9, 90.8, 17.4, 17.8
43817.15972,  4.9,  4.3, 92.0, 90.8, 17.5, 17.8
43817.16319,  4.9,  4.3, 91.7, 90.8, 17.4, 17.8
43817.16667,  4.9,  4.3, 91.7, 90.6, 17.5, 17.8
43817.17014,  4.9,  4.3, 91.7, 90.8, 17.5, 17.9
43817.17361,  4.9,  4.3, 91.9, 90.9, 17.5, 17.9
43817.17708,  4.9,  4.3, 91.7, 90.9, 17.5, 17.9
43817.18056,  4.9,  4.3, 92.0, 90.9, 17.5, 17.9
43817.18403,  4.9,  4.3, 91.9, 90.9, 17.6, 17.9
43817.18750,  4.9,  4.3, 91.9, 90.9, 17.6, 17.9
43817.19097,  4.9,  4.3, 91.9, 91.0, 17.6, 18.0
43817.19444,  4.9,  4.3, 91.9, 90.9, 17.7, 18.1
43817.19792,  4.9,  4.3, 91.9, 90.9, 17.8, 18.1
43817.20139,  4.9,  4.3, 91.9, 90.9, 17.8, 18.2
43817.20486,  4.9,  4.3, 91.8, 90.9, 17.8, 18.3
43817.20833,  4.9,  4.3, 91.9, 91.0, 17.9, 18.3
43817.21181,  4.9,  4.3, 92.1, 91.0, 17.9, 18.3
43817.21528,  4.9,  4.3, 92.0, 91.0, 17.9, 18.4
43817.21875,  4.9,  4.3, 91.9, 91.0, 17.9, 18.4
43817.22222,  4.9,  4.3, 92.1, 91.2, 18.0, 18.4
43817.22569,  4.9,  4.3, 91.9, 90.9, 18.0, 18.4
43817.22917,  4.9,  4.3, 91.9, 91.0, 18.0, 18.4
43817.23264,  4.9,  4.3, 91.9, 91.0, 18.0, 18.4
43817.23611,  4.9,  4.3, 92.0, 90.9, 18.1, 18.5
43817.23958,  4.9,  4.3, 92.0, 91.1, 18.1, 18.6
43817.24306,  4.9,  4.3, 91.9, 90.9, 18.1, 18.6
43817.24653,  4.9,  4.3, 92.0, 91.0, 18.1, 18.6
43817.25000,  4.9,  4.3, 91.9, 90.9, 18.1, 18.6
43817.25347,  4.9,  4.3, 91.9, 91.2, 18.1, 18.6
43817.25694,  4.9,  4.3, 92.0, 91.1, 18.1, 18.6
43817.26042,  4.9,  4.3, 92.0, 91.0, 18.2, 18.6
43817.26389,  4.9,  4.3, 92.0, 90.9, 18.2, 18.7
43817.26736,  4.9,  4.3, 92.0, 91.0, 18.3, 18.7
43817.27083,  4.9,  4.3, 92.0, 91.1, 18.3, 18.7
43817.27431,  4.9,  4.3, 92.0, 90.9, 18.3, 18.7
43817.27778,  4.9,  4.3, 92.0, 91.0, 18.3, 18.7
43817.28125,  4.9,  4.3, 92.0, 91.2, 18.3, 18.7
43817.28472,  4.9,  4.3, 92.0, 91.0, 18.3, 18.7
43817.28819,  4.9,  4.3, 92.0, 91.2, 18.3, 18.7
43817.29167,  4.9,  4.3, 92.0, 91.1, 18.3, 18.7
43817.29514,  4.9,  4.3, 92.0, 91.0, 18.3, 18.8
43817.29861,  4.9,  4.3, 92.0, 91.0, 18.3, 18.8
43817.30208,  4.9,  4.3, 92.1, 91.2, 18.3, 18.8
43817.30556,  4.9,  4.3, 92.0, 91.2, 18.3, 18.8
43817.30903,  4.9,  4.3, 92.1, 91.1, 18.3, 18.8
43817.31250,  4.9,  4.3, 91.9, 91.2, 18.4, 18.8
43817.31597,  4.9,  4.3, 92.1, 91.0, 18.4, 18.8
43817.31944,  4.9,  4.3, 92.1, 91.2, 18.4, 18.8
43817.32292,  4.9,  4.3, 92.0, 90.9, 18.4, 18.8
43817.32639,  4.9,  4.3, 92.1, 91.0, 18.4, 18.8
43817.32986,  4.9,  4.3, 92.1, 90.9, 18.4, 18.8
43817.33333,  4.9,  4.3, 92.1, 91.0, 18.4, 18.8
43817.33681,  4.9,  4.3, 92.1, 91.2, 18.4, 18.8
43817.34028,  4.9,  4.3, 91.9, 90.9, 18.3, 18.8
43817.34375,  4.9,  4.3, 92.0, 91.0, 18.4, 18.8
43817.34722,  4.9,  4.3, 92.1, 91.1, 18.4, 18.8
43817.35069,  4.9,  4.3, 92.0, 91.1, 18.4, 18.8
43817.35417,  4.9,  4.3, 92.1, 90.9, 18.4, 18.8
43817.35764,  4.9,  4.3, 92.0, 90.9, 18.4, 18.9
43817.36111,  4.9,  4.3, 92.0, 91.1, 18.4, 18.9
43817.36458,  4.9,  4.3, 92.0, 91.2, 18.4, 18.9
43817.36806,  4.9,  4.3, 92.0, 91.2, 18.4, 18.9
43817.37153,  4.9,  4.3, 92.0, 91.2, 18.6, 18.9
43817.37500,  4.9,  4.3, 92.1, 91.2, 18.6, 19.0
43817.37847,  4.9,  4.3, 92.0, 91.2, 18.6, 19.0
43817.38194,  4.9,  4.3, 92.1, 91.0, 18.6, 19.0
43817.38542,  4.9,  4.3, 92.1, 90.9, 18.6, 19.1
43817.38889,  4.9,  4.3, 91.9, 91.2, 18.6, 19.0
43817.39236,  4.9,  4.3, 92.0, 91.2, 18.6, 19.0
43817.39583,  4.9,  4.3, 92.1, 91.0, 18.5, 19.0
43817.39931,  4.9,  4.3, 92.1, 91.1, 18.6, 19.0
43817.40278,  4.9,  4.3, 92.0, 91.0, 18.6, 19.0
43817.40625,  4.9,  4.3, 92.1, 91.2, 18.6, 19.0
43817.40972,  4.9,  4.3, 92.1, 91.2, 18.6, 19.1
43817.41319,  4.9,  4.3, 92.0, 91.2, 18.7, 19.1
43817.41667,  4.9,  4.3, 92.0, 90.9, 18.7, 19.1
43817.42014,  4.9,  4.3, 92.1, 91.0, 18.8, 19.2
43817.42361,  4.9,  4.3, 92.1, 91.0, 18.8, 19.3
43817.42708,  4.9,  4.3, 92.1, 90.9, 18.9, 19.3
43817.43056,  4.9,  4.3, 92.1, 91.2, 18.9, 19.4
43817.43403,  4.9,  4.3, 92.3, 91.3, 19.1, 19.5
43817.43750,  4.9,  4.3, 92.2, 91.3, 19.1, 19.6
43817.44097,  4.9,  4.3, 92.2, 91.4, 19.2, 19.7
43817.44444,  4.9,  4.2, 92.4, 91.2, 19.3, 19.8
43817.44792,  4.9,  4.3, 92.4, 91.4, 19.4, 19.9
43817.45139,  4.9,  4.2, 92.1, 91.3, 19.4, 19.9
43817.45486,  4.8,  4.2, 92.4, 91.3, 19.5, 20.1
43817.45833,  4.8,  4.2, 92.4, 91.3, 19.6, 20.1
43817.46181,  4.8,  4.2, 92.3, 91.3, 19.6, 20.2
43817.46528,  4.8,  4.2, 92.5, 91.4, 19.7, 20.3
43817.46875,  4.9,  4.7, 92.5, 94.0, 19.8, 19.9
43817.47222,  4.9,  4.9, 92.3, 93.8, 19.8, 19.8
43817.47569,  4.9,  5.2, 92.5, 93.8, 19.9, 19.9
43817.47917,  4.9,  5.3, 92.6, 94.0, 19.9, 19.9
43817.48264,  4.9,  5.3, 92.1, 93.7, 20.0, 19.9
43817.48611,  4.9,  5.3, 92.4, 93.8, 20.1, 19.9
43817.48958,  4.9,  5.3, 92.3, 93.7, 20.1, 19.9
43817.49306,  4.9,  5.3, 92.4, 93.7, 20.1, 20.0
43817.49653,  4.9,  5.2, 92.4, 93.9, 20.1, 20.1
43817.50000,  4.9,  5.2, 92.6, 94.0, 20.3, 20.1
43817.50347,  4.9,  5.2, 92.5, 93.8, 20.3, 20.1
43817.50694,  4.9,  5.2, 92.5, 94.0, 20.3, 20.1
43817.51042,  4.8,  5.1, 92.6, 94.0, 20.4, 20.3
43817.51389,  4.9,  5.1, 92.5, 93.9, 20.4, 20.3
43817.51736,  4.9,  5.1, 92.4, 93.9, 20.4, 20.3
43817.52083,  4.9,  5.1, 92.6, 93.9, 20.4, 20.3
43817.52431,  4.9,  5.1, 92.5, 94.0, 20.4, 20.4
43817.52778,  4.9,  5.1, 92.5, 94.0, 20.5, 20.4
43817.53125,  4.9,  5.1, 92.7, 93.9, 20.5, 20.4
43817.53472,  4.9,  5.1, 92.5, 93.9, 20.6, 20.5
43817.53819,  4.9,  5.1, 92.6, 94.0, 20.6, 20.6
43817.54167,  4.9,  5.1, 92.6, 94.0, 20.6, 20.6
43817.54514,  4.9,  5.1, 92.6, 93.9, 20.7, 20.7
43817.54861,  4.9,  5.1, 92.6, 93.9, 20.7, 20.7
43817.55208,  4.8,  5.1, 92.7, 94.0, 20.8, 20.8
43817.55556,  4.8,  5.1, 92.6, 94.0, 20.8, 20.8
43817.55903,  4.8,  5.1, 92.7, 94.1, 20.9, 20.8
43817.56250,  4.8,  5.1, 92.5, 94.0, 20.9, 20.9
43817.56597,  4.8,  5.1, 92.6, 93.9, 20.9, 20.9
43817.56944,  4.8,  5.1, 92.6, 94.0, 20.9, 20.9
43817.57292,  4.8,  5.1, 92.4, 94.1, 20.9, 20.9
43817.57639,  4.9,  5.1, 92.6, 94.1, 20.9, 21.0
43817.57986,  4.8,  5.1, 92.5, 94.0, 21.0, 21.0
43817.58333,  4.8,  5.1, 92.5, 93.9, 21.0, 21.0
43817.58681,  4.8,  5.1, 92.6, 94.1, 21.0, 21.1
43817.59028,  4.9,  5.1, 92.6, 94.1, 20.9, 21.0
43817.59375,  4.9,  5.1, 92.4, 94.1, 20.9, 21.0
43817.59722,  4.9,  5.1, 92.2, 94.1, 20.9, 21.0
43817.60069,  4.9,  5.1, 92.6, 93.8, 21.0, 21.0
43817.60417,  4.9,  5.1, 92.5, 94.1, 21.1, 21.1
43817.60764,  4.9,  5.2, 92.5, 93.9, 21.1, 21.1
43817.61111,  4.9,  5.2, 92.6, 94.1, 21.2, 21.1
43817.61458,  4.9,  5.2, 92.5, 93.9, 21.2, 21.1
43817.61806,  4.8,  5.2, 92.6, 94.1, 21.2, 21.2
43817.62153,  4.8,  5.2, 92.6, 94.1, 21.2, 21.2
43817.62500,  4.8,  5.2, 92.6, 94.1, 21.2, 21.2
43817.62847,  4.8,  5.2, 92.6, 94.1, 21.2, 21.2
43817.63194,  4.8,  5.2, 92.6, 94.1, 21.2, 21.2
43817.63542,  4.8,  5.2, 92.6, 94.1, 21.2, 21.2
43817.63889,  4.8,  5.2, 92.6, 94.1, 21.2, 21.2
43817.64236,  4.8,  5.2, 92.6, 94.1, 21.2, 21.2
43817.64583,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.64931,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.65278,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.65625,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.65972,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.66319,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.66667,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.67014,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.67361,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.67708,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
43817.68056,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
